"","Survived","Pclass","Sex","Age"
"1131","0","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","0","1","male",45
"1135","0","3","male",31.0275660649148
"1136","0","3","male",11.1610417628706
"1137","0","1","male",41
"1138","1","2","female",22
"1139","0","2","male",42
"1140","0","2","female",29
"1141","0","3","female",38.4376552393393
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","1","1","male",27
"1145","0","3","male",24
"1146","0","3","male",32.5
"1147","0","3","male",15.1933695006099
"1148","0","3","male",14.4104844555399
"1149","0","3","male",28
"1150","1","2","female",19
"1151","0","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","1","2","female",29
"1155","1","3","female",1
"1156","0","2","male",30
"1157","0","3","male",37.2164687600104
"1158","1","1","male",8.64031601281291
"1159","0","3","male",20.3674687116961
"1160","1","3","female",25.5846323147287
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",40.4478964165806
"1164","1","1","female",26
"1165","1","3","female",6.9393914230076
"1166","0","3","male",26.1522088718215
"1167","0","2","female",20
"1168","0","2","male",28
"1169","0","2","male",40
"1170","0","2","male",30
"1171","0","2","male",22
"1172","1","3","female",23
"1173","0","3","male",0.75
"1174","1","3","female",18.9460384101889
"1175","0","3","female",9
"1176","1","3","female",2
"1177","0","3","male",36
"1178","1","3","male",41.7735884077468
"1179","1","1","male",24
"1180","0","3","male",27.3415706683429
"1181","0","3","male",28.5524423144692
"1182","1","1","male",37.1606413799731
"1183","0","3","female",30
"1184","1","3","male",9.34726440733895
"1185","0","1","male",53
"1186","0","3","male",36
"1187","0","3","male",26
"1188","1","2","female",1
"1189","0","3","male",35.4901413226635
"1190","1","1","male",30
"1191","0","3","male",29
"1192","0","3","male",32
"1193","1","2","male",39.6187695671323
"1194","0","2","male",43
"1195","0","3","male",24
"1196","1","3","female",19.3635042087226
"1197","1","1","female",64
"1198","1","1","male",30
"1199","0","3","male",0.83
"1200","1","1","male",55
"1201","0","3","female",45
"1202","1","3","male",18
"1203","1","3","male",22
"1204","0","3","male",6.27522733207968
"1205","0","3","female",37
"1206","0","1","female",55
"1207","1","3","female",17
"1208","0","1","male",57
"1209","0","2","male",19
"1210","0","3","male",27
"1211","0","2","male",22
"1212","0","3","male",26
"1213","0","3","male",25
"1214","0","2","male",26
"1215","0","1","male",33
"1216","1","1","female",39
"1217","0","3","male",23
"1218","1","2","female",12
"1219","0","1","male",46
"1220","0","2","male",29
"1221","1","2","male",21
"1222","1","2","female",48
"1223","1","1","male",39
"1224","0","3","male",29.4716693253385
"1225","1","3","female",19
"1226","1","3","male",27
"1227","1","1","male",30
"1228","1","2","male",32
"1229","0","3","male",39
"1230","0","2","male",25
"1231","0","3","male",26.2147342012014
"1232","1","2","male",18
"1233","0","3","male",32
"1234","0","3","male",32.078929051724
"1235","0","1","female",58
"1236","0","3","male",34.923656154842
"1237","1","3","female",16
"1238","0","2","male",26
"1239","1","3","female",38
"1240","0","2","male",24
"1241","0","2","female",31
"1242","0","1","female",45
"1243","0","2","male",25
"1244","0","2","male",18
"1245","0","2","male",49
"1246","1","3","female",0.17
"1247","1","1","male",50
"1248","1","1","female",59
"1249","0","3","male",44.3034516926373
"1250","0","3","male",19.1073619494723
"1251","0","3","female",30
"1252","0","3","male",14.5
"1253","1","2","female",24
"1254","0","2","female",31
"1255","0","3","male",27
"1256","0","1","female",25
"1257","1","3","female",46.0829839369705
"1258","0","3","male",48.8953802472536
"1259","0","3","female",22
"1260","1","1","female",45
"1261","0","2","male",29
"1262","1","2","male",21
"1263","1","1","female",31
"1264","1","1","male",49
"1265","1","2","male",44
"1266","1","1","female",54
"1267","1","1","female",45
"1268","1","3","female",22
"1269","1","2","male",21
"1270","0","1","male",55
"1271","1","3","male",5
"1272","0","3","male",49.4785932504218
"1273","1","3","male",26
"1274","1","3","female",34.9153644607996
"1275","0","3","female",19
"1276","0","2","male",33.4786166403914
"1277","1","2","female",24
"1278","0","3","male",24
"1279","1","2","male",57
"1280","0","3","male",21
"1281","0","3","male",6
"1282","0","1","male",23
"1283","1","1","female",51
"1284","1","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","0","3","male",31
"1292","1","1","female",30
"1293","0","2","male",38
"1294","1","1","female",22
"1295","0","1","male",17
"1296","1","1","male",43
"1297","0","2","male",20
"1298","1","2","male",23
"1299","0","1","male",50
"1300","1","3","female",24.9361966176552
"1301","1","3","female",3
"1302","1","3","female",24.014136594528
"1303","1","1","female",37
"1304","1","3","female",28
"1305","0","3","male",20.2266482656383
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","1","3","male",55.5297578439579
"1309","1","3","male",29.0429901960729
