"","Survived","Pclass","Sex","Age"
"1129","0","3","male",20
"1130","1","2","female",18
"1131","1","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","0","1","male",45
"1135","0","3","male",27.7955429164799
"1136","0","3","male",19.2538598864514
"1137","0","1","male",41
"1138","1","2","female",22
"1139","0","2","male",42
"1140","0","2","female",29
"1141","1","3","female",44.3534149180728
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","1","1","male",27
"1145","0","3","male",24
"1146","0","3","male",32.5
"1147","0","3","male",26.3625565879509
"1148","0","3","male",21.463928366693
"1149","0","3","male",28
"1150","1","2","female",19
"1151","0","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","0","2","female",29
"1155","1","3","female",1
"1156","0","2","male",30
"1157","1","3","male",23.5632479887531
"1158","0","1","male",53.7692369085215
"1159","0","3","male",47.4518156022997
"1160","1","3","female",23.9530968835679
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",1.30631626313318
"1164","1","1","female",26
"1165","1","3","female",11.4338153100546
"1166","0","3","male",40.4951964066725
"1167","1","2","female",20
"1168","1","2","male",28
"1169","0","2","male",40
"1170","0","2","male",30
"1171","0","2","male",22
"1172","0","3","female",23
"1173","1","3","male",0.75
"1174","0","3","female",23.0992820354906
"1175","1","3","female",9
"1176","1","3","female",2
"1177","1","3","male",36
"1178","0","3","male",34.5727213275284
"1179","0","1","male",24
"1180","0","3","male",15.4050461238048
"1181","1","3","male",33.9653110114996
"1182","1","1","male",28.4960281705943
"1183","1","3","female",30
"1184","0","3","male",29.0382283555823
"1185","0","1","male",53
"1186","0","3","male",36
"1187","1","3","male",26
"1188","1","2","female",1
"1189","0","3","male",22.6177107424213
"1190","0","1","male",30
"1191","1","3","male",29
"1192","1","3","male",32
"1193","0","2","male",33.3152331391362
"1194","1","2","male",43
"1195","0","3","male",24
"1196","1","3","female",14.858860903015
"1197","1","1","female",64
"1198","0","1","male",30
"1199","1","3","male",0.83
"1200","0","1","male",55
"1201","0","3","female",45
"1202","0","3","male",18
"1203","0","3","male",22
"1204","0","3","male",1.4834860496503
"1205","1","3","female",37
"1206","0","1","female",55
"1207","0","3","female",17
"1208","0","1","male",57
"1209","0","2","male",19
"1210","1","3","male",27
"1211","0","2","male",22
"1212","0","3","male",26
"1213","0","3","male",25
"1214","0","2","male",26
"1215","0","1","male",33
"1216","1","1","female",39
"1217","0","3","male",23
"1218","0","2","female",12
"1219","1","1","male",46
"1220","1","2","male",29
"1221","0","2","male",21
"1222","0","2","female",48
"1223","1","1","male",39
"1224","0","3","male",22.4324454708062
"1225","0","3","female",19
"1226","0","3","male",27
"1227","0","1","male",30
"1228","1","2","male",32
"1229","1","3","male",39
"1230","1","2","male",25
"1231","0","3","male",35.2700620321919
"1232","0","2","male",18
"1233","0","3","male",32
"1234","0","3","male",33.3249414970449
"1235","1","1","female",58
"1236","0","3","male",14.3125313156052
"1237","0","3","female",16
"1238","0","2","male",26
"1239","0","3","female",38
"1240","0","2","male",24
"1241","1","2","female",31
"1242","0","1","female",45
"1243","1","2","male",25
"1244","1","2","male",18
"1245","1","2","male",49
"1246","0","3","female",0.17
"1247","1","1","male",50
"1248","1","1","female",59
"1249","0","3","male",27.8078952082509
"1250","0","3","male",24.0814063789582
"1251","0","3","female",30
"1252","0","3","male",14.5
"1253","1","2","female",24
"1254","0","2","female",31
"1255","0","3","male",27
"1256","0","1","female",25
"1257","1","3","female",13.3976628930265
"1258","1","3","male",37.567070604748
"1259","0","3","female",22
"1260","1","1","female",45
"1261","0","2","male",29
"1262","1","2","male",21
"1263","0","1","female",31
"1264","0","1","male",49
"1265","0","2","male",44
"1266","1","1","female",54
"1267","1","1","female",45
"1268","0","3","female",22
"1269","0","2","male",21
"1270","0","1","male",55
"1271","1","3","male",5
"1272","0","3","male",38.5356153252908
"1273","0","3","male",26
"1274","0","3","female",6.26268395050613
"1275","1","3","female",19
"1276","0","2","male",51.3056069472235
"1277","0","2","female",24
"1278","0","3","male",24
"1279","0","2","male",57
"1280","1","3","male",21
"1281","0","3","male",6
"1282","1","1","male",23
"1283","1","1","female",51
"1284","0","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","0","3","male",31
"1292","0","1","female",30
"1293","0","2","male",38
"1294","0","1","female",22
"1295","1","1","male",17
"1296","1","1","male",43
"1297","0","2","male",20
"1298","1","2","male",23
"1299","1","1","male",50
"1300","0","3","female",17.8173984343414
"1301","0","3","female",3
"1302","1","3","female",10.5233936513805
"1303","1","1","female",37
"1304","0","3","female",28
"1305","0","3","male",44.6300475747744
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","0","3","male",22.0301512734496
"1309","0","3","male",4.75765993393997
