"","Survived","Pclass","Sex","Age"
"1129","1","3","male",20
"1130","0","2","female",18
"1131","1","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","0","1","male",45
"1135","1","3","male",37.9026890349976
"1136","0","3","male",27.3697081973791
"1137","1","1","male",41
"1138","1","2","female",22
"1139","1","2","male",42
"1140","1","2","female",29
"1141","0","3","female",33.7500359392985
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","1","1","male",27
"1145","0","3","male",24
"1146","1","3","male",32.5
"1147","1","3","male",30.2054229409273
"1148","0","3","male",42.0933260441248
"1149","0","3","male",28
"1150","1","2","female",19
"1151","1","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","1","2","female",29
"1155","1","3","female",1
"1156","0","2","male",30
"1157","0","3","male",22.8083827281519
"1158","1","1","male",22.0683376946892
"1159","0","3","male",24.0808257376872
"1160","1","3","female",20.0989380699187
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",15.0225676489326
"1164","1","1","female",26
"1165","0","3","female",22.6403036452936
"1166","0","3","male",6.27993415240511
"1167","1","2","female",20
"1168","1","2","male",28
"1169","0","2","male",40
"1170","0","2","male",30
"1171","0","2","male",22
"1172","1","3","female",23
"1173","0","3","male",0.75
"1174","1","3","female",15.7154349442173
"1175","0","3","female",9
"1176","1","3","female",2
"1177","0","3","male",36
"1178","0","3","male",25.4030669243209
"1179","1","1","male",24
"1180","0","3","male",28.7901225329813
"1181","1","3","male",33.5503437490012
"1182","1","1","male",48.3713447733525
"1183","0","3","female",30
"1184","1","3","male",18.4123060964387
"1185","1","1","male",53
"1186","0","3","male",36
"1187","0","3","male",26
"1188","1","2","female",1
"1189","0","3","male",5.72856459978233
"1190","1","1","male",30
"1191","1","3","male",29
"1192","0","3","male",32
"1193","0","2","male",56.7399014557857
"1194","0","2","male",43
"1195","0","3","male",24
"1196","0","3","female",39.3974775660271
"1197","1","1","female",64
"1198","0","1","male",30
"1199","0","3","male",0.83
"1200","0","1","male",55
"1201","0","3","female",45
"1202","1","3","male",18
"1203","0","3","male",22
"1204","0","3","male",38.5919072309399
"1205","0","3","female",37
"1206","1","1","female",55
"1207","1","3","female",17
"1208","1","1","male",57
"1209","1","2","male",19
"1210","0","3","male",27
"1211","0","2","male",22
"1212","1","3","male",26
"1213","0","3","male",25
"1214","0","2","male",26
"1215","0","1","male",33
"1216","0","1","female",39
"1217","1","3","male",23
"1218","1","2","female",12
"1219","0","1","male",46
"1220","1","2","male",29
"1221","0","2","male",21
"1222","1","2","female",48
"1223","1","1","male",39
"1224","0","3","male",47.5988696183879
"1225","0","3","female",19
"1226","0","3","male",27
"1227","1","1","male",30
"1228","0","2","male",32
"1229","1","3","male",39
"1230","0","2","male",25
"1231","0","3","male",26.9338672089295
"1232","0","2","male",18
"1233","0","3","male",32
"1234","0","3","male",35.9640638471777
"1235","1","1","female",58
"1236","0","3","male",40.6072883686301
"1237","0","3","female",16
"1238","0","2","male",26
"1239","0","3","female",38
"1240","0","2","male",24
"1241","1","2","female",31
"1242","1","1","female",45
"1243","1","2","male",25
"1244","0","2","male",18
"1245","0","2","male",49
"1246","0","3","female",0.17
"1247","1","1","male",50
"1248","0","1","female",59
"1249","0","3","male",28.6436571098673
"1250","0","3","male",37.2917375781262
"1251","1","3","female",30
"1252","0","3","male",14.5
"1253","1","2","female",24
"1254","1","2","female",31
"1255","1","3","male",27
"1256","1","1","female",25
"1257","1","3","female",15.2053275904775
"1258","0","3","male",36.01665388877
"1259","0","3","female",22
"1260","1","1","female",45
"1261","0","2","male",29
"1262","1","2","male",21
"1263","0","1","female",31
"1264","0","1","male",49
"1265","0","2","male",44
"1266","1","1","female",54
"1267","1","1","female",45
"1268","1","3","female",22
"1269","1","2","male",21
"1270","0","1","male",55
"1271","0","3","male",5
"1272","0","3","male",14.2395123582761
"1273","1","3","male",26
"1274","0","3","female",-1.74134353902333
"1275","0","3","female",19
"1276","0","2","male",32.1818969852002
"1277","1","2","female",24
"1278","1","3","male",24
"1279","1","2","male",57
"1280","0","3","male",21
"1281","0","3","male",6
"1282","1","1","male",23
"1283","1","1","female",51
"1284","0","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","1","3","male",31
"1292","1","1","female",30
"1293","0","2","male",38
"1294","1","1","female",22
"1295","0","1","male",17
"1296","0","1","male",43
"1297","1","2","male",20
"1298","1","2","male",23
"1299","1","1","male",50
"1300","1","3","female",7.08284384268307
"1301","1","3","female",3
"1302","0","3","female",43.166056678696
"1303","1","1","female",37
"1304","1","3","female",28
"1305","0","3","male",19.898759969347
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","0","3","male",16.3114880779685
"1309","0","3","male",22.6460258072839
