"","Survived","Pclass","Sex","Age"
"1130","1","2","female",18
"1131","0","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","1","1","male",45
"1135","0","3","male",22.4108163382244
"1136","0","3","male",29.3561929080248
"1137","0","1","male",41
"1138","1","2","female",22
"1139","0","2","male",42
"1140","1","2","female",29
"1141","0","3","female",25.6873176819765
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","0","1","male",27
"1145","0","3","male",24
"1146","0","3","male",32.5
"1147","0","3","male",34.7548931018581
"1148","0","3","male",39.7158963693278
"1149","0","3","male",28
"1150","1","2","female",19
"1151","0","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","1","2","female",29
"1155","0","3","female",1
"1156","0","2","male",30
"1157","0","3","male",13.507860958873
"1158","1","1","male",39.8378249242471
"1159","0","3","male",26.0544356705717
"1160","0","3","female",28.7754858851274
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",22.4406720022655
"1164","1","1","female",26
"1165","1","3","female",0.399044753947599
"1166","0","3","male",36.9504440861567
"1167","1","2","female",20
"1168","0","2","male",28
"1169","0","2","male",40
"1170","1","2","male",30
"1171","0","2","male",22
"1172","0","3","female",23
"1173","0","3","male",0.75
"1174","1","3","female",0.832614074561679
"1175","0","3","female",9
"1176","1","3","female",2
"1177","0","3","male",36
"1178","0","3","male",24.0078234238632
"1179","1","1","male",24
"1180","0","3","male",47.5472507225234
"1181","1","3","male",17.3658062830365
"1182","1","1","male",47.2203150538316
"1183","1","3","female",30
"1184","1","3","male",23.6073088988972
"1185","0","1","male",53
"1186","0","3","male",36
"1187","0","3","male",26
"1188","1","2","female",1
"1189","0","3","male",4.96342396239453
"1190","1","1","male",30
"1191","0","3","male",29
"1192","1","3","male",32
"1193","0","2","male",35.0885323211129
"1194","0","2","male",43
"1195","0","3","male",24
"1196","1","3","female",-8.17556210784353
"1197","1","1","female",64
"1198","1","1","male",30
"1199","0","3","male",0.83
"1200","0","1","male",55
"1201","1","3","female",45
"1202","0","3","male",18
"1203","0","3","male",22
"1204","0","3","male",25.1003129788211
"1205","0","3","female",37
"1206","1","1","female",55
"1207","1","3","female",17
"1208","0","1","male",57
"1209","1","2","male",19
"1210","0","3","male",27
"1211","0","2","male",22
"1212","0","3","male",26
"1213","0","3","male",25
"1214","1","2","male",26
"1215","1","1","male",33
"1216","1","1","female",39
"1217","1","3","male",23
"1218","1","2","female",12
"1219","0","1","male",46
"1220","0","2","male",29
"1221","0","2","male",21
"1222","1","2","female",48
"1223","0","1","male",39
"1224","0","3","male",14.4152674710333
"1225","1","3","female",19
"1226","0","3","male",27
"1227","0","1","male",30
"1228","0","2","male",32
"1229","1","3","male",39
"1230","0","2","male",25
"1231","0","3","male",40.8310197086072
"1232","0","2","male",18
"1233","0","3","male",32
"1234","0","3","male",26.7357901723542
"1235","1","1","female",58
"1236","0","3","male",23.1248216913589
"1237","0","3","female",16
"1238","0","2","male",26
"1239","1","3","female",38
"1240","0","2","male",24
"1241","1","2","female",31
"1242","1","1","female",45
"1243","1","2","male",25
"1244","0","2","male",18
"1245","0","2","male",49
"1246","1","3","female",0.17
"1247","1","1","male",50
"1248","1","1","female",59
"1249","0","3","male",9.91073067512195
"1250","0","3","male",27.3313145201129
"1251","0","3","female",30
"1252","0","3","male",14.5
"1253","1","2","female",24
"1254","0","2","female",31
"1255","0","3","male",27
"1256","1","1","female",25
"1257","1","3","female",38.7965704531895
"1258","0","3","male",17.8411351736062
"1259","1","3","female",22
"1260","1","1","female",45
"1261","0","2","male",29
"1262","0","2","male",21
"1263","0","1","female",31
"1264","0","1","male",49
"1265","0","2","male",44
"1266","1","1","female",54
"1267","1","1","female",45
"1268","1","3","female",22
"1269","0","2","male",21
"1270","0","1","male",55
"1271","0","3","male",5
"1272","0","3","male",28.2665811562534
"1273","1","3","male",26
"1274","1","3","female",7.08964266716307
"1275","1","3","female",19
"1276","1","2","male",10.2744659427579
"1277","1","2","female",24
"1278","0","3","male",24
"1279","0","2","male",57
"1280","0","3","male",21
"1281","0","3","male",6
"1282","1","1","male",23
"1283","1","1","female",51
"1284","0","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","0","3","male",31
"1292","1","1","female",30
"1293","0","2","male",38
"1294","1","1","female",22
"1295","1","1","male",17
"1296","1","1","male",43
"1297","0","2","male",20
"1298","0","2","male",23
"1299","1","1","male",50
"1300","0","3","female",37.3490676238893
"1301","1","3","female",3
"1302","1","3","female",20.8697566150789
"1303","1","1","female",37
"1304","1","3","female",28
"1305","0","3","male",44.185102085341
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","0","3","male",8.73983494084799
"1309","0","3","male",43.9459462356026
