"","Survived","Pclass","Sex","Age"
"1130","1","2","female",18
"1131","1","1","female",48
"1132","1","1","female",55
"1133","0","2","female",45
"1134","0","1","male",45
"1135","0","3","male",29.9938922536448
"1136","0","3","male",39.9113138759857
"1137","0","1","male",41
"1138","1","2","female",22
"1139","0","2","male",42
"1140","1","2","female",29
"1141","0","3","female",35.3315166059722
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","0","1","male",27
"1145","1","3","male",24
"1146","0","3","male",32.5
"1147","0","3","male",6.95544165049341
"1148","0","3","male",19.2318012914196
"1149","0","3","male",28
"1150","1","2","female",19
"1151","1","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","0","2","female",29
"1155","1","3","female",1
"1156","0","2","male",30
"1157","0","3","male",42.9641266438167
"1158","1","1","male",36.6244412639625
"1159","0","3","male",33.6570942555072
"1160","1","3","female",16.0702413852868
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",45.8199309864249
"1164","1","1","female",26
"1165","1","3","female",-0.346150861726109
"1166","1","3","male",33.4180507963736
"1167","0","2","female",20
"1168","0","2","male",28
"1169","0","2","male",40
"1170","0","2","male",30
"1171","0","2","male",22
"1172","1","3","female",23
"1173","0","3","male",0.75
"1174","0","3","female",32.5426905717225
"1175","1","3","female",9
"1176","0","3","female",2
"1177","0","3","male",36
"1178","0","3","male",35.4003559601763
"1179","1","1","male",24
"1180","0","3","male",23.6804074427152
"1181","1","3","male",27.3094628840411
"1182","0","1","male",25.2291212066863
"1183","0","3","female",30
"1184","0","3","male",12.2185240469502
"1185","0","1","male",53
"1186","0","3","male",36
"1187","0","3","male",26
"1188","1","2","female",1
"1189","0","3","male",27.3954085088296
"1190","0","1","male",30
"1191","1","3","male",29
"1192","0","3","male",32
"1193","0","2","male",41.1823834645158
"1194","0","2","male",43
"1195","0","3","male",24
"1196","0","3","female",10.6112615400522
"1197","1","1","female",64
"1198","0","1","male",30
"1199","0","3","male",0.83
"1200","0","1","male",55
"1201","1","3","female",45
"1202","1","3","male",18
"1203","0","3","male",22
"1204","0","3","male",19.4053812863819
"1205","0","3","female",37
"1206","1","1","female",55
"1207","0","3","female",17
"1208","0","1","male",57
"1209","0","2","male",19
"1210","0","3","male",27
"1211","0","2","male",22
"1212","0","3","male",26
"1213","1","3","male",25
"1214","1","2","male",26
"1215","1","1","male",33
"1216","1","1","female",39
"1217","0","3","male",23
"1218","1","2","female",12
"1219","1","1","male",46
"1220","0","2","male",29
"1221","0","2","male",21
"1222","1","2","female",48
"1223","0","1","male",39
"1224","0","3","male",30.8295553629273
"1225","1","3","female",19
"1226","0","3","male",27
"1227","1","1","male",30
"1228","1","2","male",32
"1229","0","3","male",39
"1230","0","2","male",25
"1231","0","3","male",19.0093507834445
"1232","0","2","male",18
"1233","0","3","male",32
"1234","0","3","male",27.3265522796687
"1235","1","1","female",58
"1236","1","3","male",26.6120494158856
"1237","1","3","female",16
"1238","0","2","male",26
"1239","0","3","female",38
"1240","0","2","male",24
"1241","1","2","female",31
"1242","0","1","female",45
"1243","1","2","male",25
"1244","0","2","male",18
"1245","0","2","male",49
"1246","0","3","female",0.17
"1247","0","1","male",50
"1248","1","1","female",59
"1249","1","3","male",12.6973501417307
"1250","0","3","male",21.4732351606647
"1251","1","3","female",30
"1252","1","3","male",14.5
"1253","1","2","female",24
"1254","1","2","female",31
"1255","0","3","male",27
"1256","1","1","female",25
"1257","0","3","female",14.7281708144846
"1258","1","3","male",12.8206285817441
"1259","0","3","female",22
"1260","1","1","female",45
"1261","1","2","male",29
"1262","1","2","male",21
"1263","1","1","female",31
"1264","1","1","male",49
"1265","0","2","male",44
"1266","1","1","female",54
"1267","1","1","female",45
"1268","0","3","female",22
"1269","1","2","male",21
"1270","1","1","male",55
"1271","0","3","male",5
"1272","0","3","male",21.0813700533408
"1273","0","3","male",26
"1274","1","3","female",38.7071270233989
"1275","0","3","female",19
"1276","0","2","male",34.7187846268454
"1277","1","2","female",24
"1278","0","3","male",24
"1279","0","2","male",57
"1280","0","3","male",21
"1281","1","3","male",6
"1282","1","1","male",23
"1283","1","1","female",51
"1284","1","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","0","3","male",31
"1292","1","1","female",30
"1293","0","2","male",38
"1294","1","1","female",22
"1295","1","1","male",17
"1296","0","1","male",43
"1297","1","2","male",20
"1298","0","2","male",23
"1299","1","1","male",50
"1300","0","3","female",25.1152916434822
"1301","1","3","female",3
"1302","1","3","female",-1.47977096175802
"1303","0","1","female",37
"1304","0","3","female",28
"1305","0","3","male",32.5266696527085
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","0","3","male",11.3270316378949
"1309","0","3","male",18.9351909960548
