"","Survived","Pclass","Sex","Age"
"1131","1","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","1","1","male",45
"1135","0","3","male",23.760085790114
"1136","0","3","male",29.0950235739576
"1137","1","1","male",41
"1138","1","2","female",22
"1139","0","2","male",42
"1140","1","2","female",29
"1141","1","3","female",34.9089746913867
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","1","1","male",27
"1145","0","3","male",24
"1146","0","3","male",32.5
"1147","0","3","male",19.995705536011
"1148","0","3","male",24.0184451181945
"1149","0","3","male",28
"1150","1","2","female",19
"1151","0","3","male",21
"1152","0","3","male",36.5
"1153","0","3","male",21
"1154","1","2","female",29
"1155","0","3","female",1
"1156","0","2","male",30
"1157","0","3","male",20.4464293036359
"1158","1","1","male",33.7877951573141
"1159","1","3","male",22.3451539033315
"1160","1","3","female",10.979203565492
"1161","0","3","male",17
"1162","0","1","male",46
"1163","1","3","male",22.1170671429986
"1164","1","1","female",26
"1165","0","3","female",30.8927431099748
"1166","0","3","male",35.488354504216
"1167","1","2","female",20
"1168","1","2","male",28
"1169","0","2","male",40
"1170","1","2","male",30
"1171","1","2","male",22
"1172","1","3","female",23
"1173","0","3","male",0.75
"1174","1","3","female",11.570309265689
"1175","1","3","female",9
"1176","0","3","female",2
"1177","0","3","male",36
"1178","0","3","male",-0.40813698361703
"1179","0","1","male",24
"1180","0","3","male",13.3937953439872
"1181","1","3","male",2.23033485424622
"1182","0","1","male",61.5950549505591
"1183","0","3","female",30
"1184","0","3","male",6.43016735032955
"1185","1","1","male",53
"1186","0","3","male",36
"1187","0","3","male",26
"1188","1","2","female",1
"1189","0","3","male",44.623831469964
"1190","1","1","male",30
"1191","0","3","male",29
"1192","0","3","male",32
"1193","0","2","male",31.1592535823658
"1194","0","2","male",43
"1195","0","3","male",24
"1196","1","3","female",13.327840321721
"1197","1","1","female",64
"1198","0","1","male",30
"1199","0","3","male",0.83
"1200","0","1","male",55
"1201","1","3","female",45
"1202","0","3","male",18
"1203","0","3","male",22
"1204","0","3","male",22.4058476292564
"1205","1","3","female",37
"1206","0","1","female",55
"1207","1","3","female",17
"1208","0","1","male",57
"1209","0","2","male",19
"1210","0","3","male",27
"1211","1","2","male",22
"1212","0","3","male",26
"1213","0","3","male",25
"1214","1","2","male",26
"1215","0","1","male",33
"1216","0","1","female",39
"1217","0","3","male",23
"1218","1","2","female",12
"1219","1","1","male",46
"1220","0","2","male",29
"1221","0","2","male",21
"1222","0","2","female",48
"1223","0","1","male",39
"1224","1","3","male",14.664294801624
"1225","1","3","female",19
"1226","0","3","male",27
"1227","0","1","male",30
"1228","0","2","male",32
"1229","0","3","male",39
"1230","1","2","male",25
"1231","0","3","male",-10.2812094886316
"1232","0","2","male",18
"1233","0","3","male",32
"1234","0","3","male",24.0827926099553
"1235","1","1","female",58
"1236","0","3","male",7.61580996904341
"1237","1","3","female",16
"1238","0","2","male",26
"1239","0","3","female",38
"1240","0","2","male",24
"1241","0","2","female",31
"1242","0","1","female",45
"1243","0","2","male",25
"1244","1","2","male",18
"1245","0","2","male",49
"1246","1","3","female",0.17
"1247","1","1","male",50
"1248","0","1","female",59
"1249","1","3","male",9.40001151524691
"1250","0","3","male",12.7861796607914
"1251","1","3","female",30
"1252","1","3","male",14.5
"1253","0","2","female",24
"1254","1","2","female",31
"1255","1","3","male",27
"1256","1","1","female",25
"1257","1","3","female",30.0217859555447
"1258","0","3","male",3.24174404355019
"1259","0","3","female",22
"1260","1","1","female",45
"1261","1","2","male",29
"1262","0","2","male",21
"1263","1","1","female",31
"1264","0","1","male",49
"1265","0","2","male",44
"1266","1","1","female",54
"1267","0","1","female",45
"1268","1","3","female",22
"1269","0","2","male",21
"1270","1","1","male",55
"1271","0","3","male",5
"1272","0","3","male",48.8125837391056
"1273","0","3","male",26
"1274","1","3","female",28.9023022011325
"1275","1","3","female",19
"1276","0","2","male",42.5355192838664
"1277","1","2","female",24
"1278","1","3","male",24
"1279","0","2","male",57
"1280","0","3","male",21
"1281","0","3","male",6
"1282","0","1","male",23
"1283","0","1","female",51
"1284","0","3","male",13
"1285","1","2","male",47
"1286","1","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","0","3","male",31
"1292","1","1","female",30
"1293","0","2","male",38
"1294","1","1","female",22
"1295","0","1","male",17
"1296","0","1","male",43
"1297","0","2","male",20
"1298","1","2","male",23
"1299","1","1","male",50
"1300","1","3","female",17.0312616594917
"1301","1","3","female",3
"1302","1","3","female",13.7300126463592
"1303","1","1","female",37
"1304","1","3","female",28
"1305","1","3","male",25.9387945314926
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","0","3","male",36.9075110102837
"1309","0","3","male",25.742760402349
