"","Survived","Pclass","Sex","Age"
"1129","0","3","male",20
"1130","1","2","female",18
"1131","1","1","female",48
"1132","1","1","female",55
"1133","1","2","female",45
"1134","1","1","male",45
"1135","0","3","male",39.662601812305
"1136","0","3","male",30.0977072209664
"1137","1","1","male",41
"1138","0","2","female",22
"1139","0","2","male",42
"1140","0","2","female",29
"1141","1","3","female",0.403097574100723
"1142","1","2","female",0.92
"1143","0","3","male",20
"1144","0","1","male",27
"1145","0","3","male",24
"1146","1","3","male",32.5
"1147","1","3","male",19.9358689501236
"1148","0","3","male",53.8255539814766
"1149","0","3","male",28
"1150","1","2","female",19
"1151","0","3","male",21
"1152","1","3","male",36.5
"1153","0","3","male",21
"1154","0","2","female",29
"1155","1","3","female",1
"1156","0","2","male",30
"1157","0","3","male",50.554451396825
"1158","0","1","male",45.9678616123129
"1159","0","3","male",4.98741209685549
"1160","1","3","female",16.4140364878115
"1161","0","3","male",17
"1162","0","1","male",46
"1163","0","3","male",27.5918440867118
"1164","1","1","female",26
"1165","1","3","female",11.2426020589096
"1166","0","3","male",45.2302494612925
"1167","1","2","female",20
"1168","0","2","male",28
"1169","0","2","male",40
"1170","0","2","male",30
"1171","0","2","male",22
"1172","0","3","female",23
"1173","0","3","male",0.75
"1174","0","3","female",30.0046836601994
"1175","1","3","female",9
"1176","0","3","female",2
"1177","0","3","male",36
"1178","0","3","male",11.7062396143774
"1179","1","1","male",24
"1180","1","3","male",16.3352616819082
"1181","0","3","male",12.6742996850403
"1182","1","1","male",21.2162180948249
"1183","1","3","female",30
"1184","0","3","male",26.6003786312403
"1185","0","1","male",53
"1186","0","3","male",36
"1187","1","3","male",26
"1188","1","2","female",1
"1189","0","3","male",47.942592577401
"1190","1","1","male",30
"1191","0","3","male",29
"1192","1","3","male",32
"1193","0","2","male",32.8132622676901
"1194","0","2","male",43
"1195","0","3","male",24
"1196","0","3","female",23.7941617537787
"1197","1","1","female",64
"1198","0","1","male",30
"1199","0","3","male",0.83
"1200","0","1","male",55
"1201","1","3","female",45
"1202","0","3","male",18
"1203","0","3","male",22
"1204","0","3","male",28.2820042611464
"1205","0","3","female",37
"1206","1","1","female",55
"1207","1","3","female",17
"1208","0","1","male",57
"1209","1","2","male",19
"1210","0","3","male",27
"1211","1","2","male",22
"1212","0","3","male",26
"1213","1","3","male",25
"1214","0","2","male",26
"1215","0","1","male",33
"1216","0","1","female",39
"1217","1","3","male",23
"1218","1","2","female",12
"1219","0","1","male",46
"1220","1","2","male",29
"1221","0","2","male",21
"1222","0","2","female",48
"1223","0","1","male",39
"1224","0","3","male",25.5206711994946
"1225","0","3","female",19
"1226","0","3","male",27
"1227","0","1","male",30
"1228","1","2","male",32
"1229","0","3","male",39
"1230","1","2","male",25
"1231","0","3","male",30.0591681912949
"1232","1","2","male",18
"1233","0","3","male",32
"1234","1","3","male",5.33697068696032
"1235","1","1","female",58
"1236","1","3","male",36.4551090794972
"1237","1","3","female",16
"1238","1","2","male",26
"1239","0","3","female",38
"1240","0","2","male",24
"1241","1","2","female",31
"1242","1","1","female",45
"1243","0","2","male",25
"1244","1","2","male",18
"1245","0","2","male",49
"1246","1","3","female",0.17
"1247","1","1","male",50
"1248","1","1","female",59
"1249","0","3","male",35.0809206339739
"1250","0","3","male",47.10632196774
"1251","0","3","female",30
"1252","0","3","male",14.5
"1253","1","2","female",24
"1254","0","2","female",31
"1255","0","3","male",27
"1256","1","1","female",25
"1257","0","3","female",21.2751772213778
"1258","0","3","male",12.3663480489827
"1259","1","3","female",22
"1260","1","1","female",45
"1261","1","2","male",29
"1262","0","2","male",21
"1263","1","1","female",31
"1264","0","1","male",49
"1265","0","2","male",44
"1266","0","1","female",54
"1267","1","1","female",45
"1268","0","3","female",22
"1269","0","2","male",21
"1270","1","1","male",55
"1271","0","3","male",5
"1272","0","3","male",20.7114060286916
"1273","1","3","male",26
"1274","0","3","female",5.73244374888986
"1275","0","3","female",19
"1276","1","2","male",29.3742913080537
"1277","0","2","female",24
"1278","1","3","male",24
"1279","0","2","male",57
"1280","0","3","male",21
"1281","0","3","male",6
"1282","0","1","male",23
"1283","1","1","female",51
"1284","1","3","male",13
"1285","0","2","male",47
"1286","0","3","male",29
"1287","1","1","female",18
"1288","0","3","male",24
"1289","1","1","female",48
"1290","0","3","male",22
"1291","1","3","male",31
"1292","0","1","female",30
"1293","1","2","male",38
"1294","1","1","female",22
"1295","0","1","male",17
"1296","1","1","male",43
"1297","0","2","male",20
"1298","0","2","male",23
"1299","1","1","male",50
"1300","1","3","female",28.6535000997355
"1301","0","3","female",3
"1302","1","3","female",18.7531961826582
"1303","1","1","female",37
"1304","1","3","female",28
"1305","0","3","male",34.7712946204129
"1306","1","1","female",39
"1307","0","3","male",38.5
"1308","1","3","male",27.6692301125457
"1309","0","3","male",13.3506680114298
